itemId,category,name,rating,reviewContent
100581238,beli-harddisk-eksternal,Andi A.,5.0,"Harddisk berjalan dengan baik, kelengkapan juga oke"
100582501,beli-harddisk-eksternal,Lazada Customer,1.0,"2bulan pake crashed, pdhl ga prnah jatoh"
100582501,beli-harddisk-eksternal,harry d.,5.0,
100582501,beli-harddisk-eksternal,harry d.,5.0,"Jum'at pesan besoknya nyampai,  Barang bagus, tdk ada cacatnya,  Terima kasih Lazada."
100590773,beli-harddisk-eksternal,Ricky P.,5.0,"Maaf baru sempat review.  Secara umum cukup puas dengan layanan penjual. Packing bagus, rapih dan aman. Fisik barang sesuai gambar dan ulasan yang ada di website, hanya saya mis-informasi aja karena ternyata HD External WD ini gak dapat sarungnya.  Overall, saya rekomendasi sellernya. Thanks dan tingkatkan selalu pelayanannya, Sukses!!"
100623310,beli-harddisk-eksternal,Lazada Customer,5.0,mantapppp....
100623310,beli-harddisk-eksternal,KARTINI,5.0,
100623310,beli-harddisk-eksternal,Lazada Customer,5.0,
100623310,beli-harddisk-eksternal,lambok J.,5.0,
100623310,beli-harddisk-eksternal,Lazada Customer,3.0,
100623310,beli-harddisk-eksternal,Kurnia N.,5.0,
100623324,beli-harddisk-eksternal,Izharrudin,5.0,"bagus, sesuai pesanan"
100623324,beli-harddisk-eksternal,Hanifah -.,5.0,"Flashdisk nya lucu,, sesuai dengan gambar pokoknya suka"
100623324,beli-harddisk-eksternal,Willem,2.0,Cukup memuaskan
100623324,beli-harddisk-eksternal,Lazada Customer,5.0,
100623324,beli-harddisk-eksternal,Ahmad A.,4.0,Sip
100623324,beli-harddisk-eksternal,Sachi S.,5.0,"Diresponnya cepat, 2 hari datang, USB nya gak mengecewakan, sama kayak yang digambar"
100627725,beli-harddisk-eksternal,Eka F.,4.0,barang diantar dengan cepat dan sesuai dengan penjelasan yang ada. penjual merespondengan cepat.
100630566,beli-harddisk-eksternal,Lazada Customer,4.0,Wkt baca2 di keterangannya ini bkn ori alias kw tp coba krn review yg lain jg ok. Tp memang ok bgt bs dipakai dgn baik. Bole yg mau beli..
100630566,beli-harddisk-eksternal,Panji S.,3.0,barang nya sesuai dan mulus di bungkus rapi
100630566,beli-harddisk-eksternal,siti K.,5.0,bagus
100630566,beli-harddisk-eksternal,Lazada Customer,5.0,
100630566,beli-harddisk-eksternal,Suroto,5.0,
100630566,beli-harddisk-eksternal,Auliya U.,4.0,
100630566,beli-harddisk-eksternal,Wiwik S.,4.0,
100630566,beli-harddisk-eksternal,Yunia,4.0,
100645246,beli-harddisk-eksternal,Nassuri,5.0,"Matul bangetz barangnya berfungsi sesuai harapan, sukses trus bwt toko dan lazada, pengiriman super cepat blum waktunya udah lngsung dikirim mantul dah poko'e"
100645246,beli-harddisk-eksternal,Lazada Customer,5.0,Maap Bru ksi ulasan.barang yampe dengan slamt dan  Aman Tpi belum di coba krna belum sempet Moga awet dan dan bagus 🙏
100645246,beli-harddisk-eksternal,Lazada Customer,5.0,
100645246,beli-harddisk-eksternal,Napsiah S.,5.0,
100645246,beli-harddisk-eksternal,Alisyaq L.,4.0,
100645246,beli-harddisk-eksternal,Lazada Customer,5.0,
100645246,beli-harddisk-eksternal,andri K.,5.0,
100645246,beli-harddisk-eksternal,Lilik S.,4.0,
100671263,beli-harddisk-eksternal,Lazada Customer,5.0,"barang sesuai pesanan, pengiriman tepat waktu, paking rapih, puas banget"
100671263,beli-harddisk-eksternal,Ganang A.,5.0,
100671263,beli-harddisk-eksternal,Verly T.,5.0,ok
100696720,beli-harddisk-eksternal,Alethia H.,3.0,Item arrived in perfect condition and still working well until today. Fast delivery and great customer service/communication.  Thanks
100696720,beli-harddisk-eksternal,Syintia D.,1.0,"Ini cuman My Passport biasa, bukan My Passport ULTRA, tulis deskripsi yang bener ya..."
100696720,beli-harddisk-eksternal,Yunita G.,5.0,Awet...
100928315,beli-harddisk-eksternal,CITRA M.,2.0,
100928315,beli-harddisk-eksternal,Obby A.,5.0,Untuk semua hardisk kah gan ?
100934823,beli-harddisk-eksternal,M. M.,5.0,
100938513,beli-harddisk-eksternal,Achmad T.,5.0,"Product ok, sesuai dengan foto,pengiriman lebih cepat dari estimasi,ok"
100938513,beli-harddisk-eksternal,Ilyas A.,5.0,
100938513,beli-harddisk-eksternal,Gunaidi,5.0,
100938513,beli-harddisk-eksternal,rizky A.,4.0,good
100938513,beli-harddisk-eksternal,Edward,2.0,
100938513,beli-harddisk-eksternal,Ryan,5.0,
100944134,beli-harddisk-eksternal,wahyu r.,4.0,
100990051,beli-harddisk-eksternal,Lazada Customer,4.0,
100990051,beli-harddisk-eksternal,ANANG P.,5.0,Barang sesuai gambar dan bagus
100990051,beli-harddisk-eksternal,Andi U.,1.0,tidak sesuai gambar
101118955,beli-harddisk-eksternal,Lazada Guest,1.0,"3 kali cicilan,maksudnya 3 bln ya,persyaratan untuk kredit apa aja ya."
101118955,beli-harddisk-eksternal,Lazada Guest,2.0,Kualitas barangny bisa di jamin g ya
101118955,beli-harddisk-eksternal,Lazada Guest,3.0,Klu saya mau beli tv di lazada di jamin g ya kualitasnya.
101119036,beli-harddisk-eksternal,Lazada Guest,3.0,Gmna
101159363,beli-harddisk-eksternal,Rima A.,5.0,"Barang sampai dengan baik, packingnya bagus. Isi kotaknya lengkap, ada : casing hdd, kabel male-to-male, obeng kecil, baut, sama wadah luar. Alhamdulillaah bisa digunakan dengan baik, semoga awet. Terima kasih :)"
101159363,beli-harddisk-eksternal,Ari S.,5.0,"Pengiriman cepat, Packing rapi dan aman.  Barang sesuai deskripsi. Mulai dati pemasangan sampai pemakaian tak ada kendala, bekerja dengan normal."
101159363,beli-harddisk-eksternal,Arysto A.,5.0,Packing rapih Semoga awet Thanks lazada
101159363,beli-harddisk-eksternal,Willyam C.,5.0,packingnya rapi barangnya bagus dan murah tq
101159363,beli-harddisk-eksternal,reza a.,3.0,Lumayan lah untuk harga segini. Sayang ngebaca hdd 700gb lemot euy
101159363,beli-harddisk-eksternal,Ukat S.,5.0,"Cukup puas barang..., trima ksih lazada"
101159363,beli-harddisk-eksternal,Lazada Customer,4.0,
101159363,beli-harddisk-eksternal,Entis R.,5.0,
101159363,beli-harddisk-eksternal,Andi S.,5.0,bagus ..
101159363,beli-harddisk-eksternal,Teguh D.,5.0,
101159363,beli-harddisk-eksternal,Lazada Customer,3.0,
101159363,beli-harddisk-eksternal,Diat E.,5.0,
101159363,beli-harddisk-eksternal,Lazada Customer,5.0,
101159363,beli-harddisk-eksternal,Niko F.,5.0,
101159363,beli-harddisk-eksternal,Lazada Customer,5.0,
101159363,beli-harddisk-eksternal,Verry S.,4.0,
101159363,beli-harddisk-eksternal,Coolzzz,4.0,
101159363,beli-harddisk-eksternal,Monkz-666,3.0,lumayan
101159363,beli-harddisk-eksternal,Ahmad S.,4.0,
101159363,beli-harddisk-eksternal,Fanto B.,5.0,"Barang bekerja dengan baik, harga murah, tapi pengiriman agak lama. Sukses terus lazada."
101187978,beli-harddisk-eksternal,Sondya L.,5.0,"Cepat sampai, original, sudah di test dan sekarang jd tandem SSD intel saya, terima kasih."
101187978,beli-harddisk-eksternal,Fandevis,5.0,good
101187982,beli-harddisk-eksternal,ZURYANA,4.0,pengiriman cepat barang bagus
101187982,beli-harddisk-eksternal,Adi L.,5.0,"recomended, thx"
101187982,beli-harddisk-eksternal,Dhanang P.,5.0,
101207851,beli-harddisk-eksternal,Rayqa,4.0,sesuai tapi powerbanknya ringan sekali (sesuai harga sih...)
101207851,beli-harddisk-eksternal,Richard P.,1.0,
101257301,beli-harddisk-eksternal,cica O.,5.0,barang dipacking kuat dan rapih..cepat sampai sesuai estimasi..trimakasih kotakom...
101257301,beli-harddisk-eksternal,yamin,4.0,
101257301,beli-harddisk-eksternal,Chawadiest J.,5.0,
101389649,beli-harddisk-eksternal,panji f.,5.0,"Barang di pesan tanggal13 juli  Tgl14 barang sudah di kirim  Tanggal 26 barang sampai Memang sedikit lama,tapi saya maklum kok karena barang nya dari luar negri Packing rapi Barang berfungsi dengan baik"
101389649,beli-harddisk-eksternal,Ajman N.,5.0,good dan bisa di pake
101389649,beli-harddisk-eksternal,Ed,5.0,
101390442,beli-harddisk-eksternal,ferry s.,1.0,"Udah hampir 2 minggu barang belum jg nyampe.order tgl 27 april 2017,status pesanan masi aja dlm proses.gmana ni lazada?"
101390442,beli-harddisk-eksternal,khaerun s.,5.0,"Barangnya udah sampai, thanks lazada"
101390442,beli-harddisk-eksternal,Riyan H.,1.0,"Mohon bantuan nya, kok barangnya belom sampai udh 21hari sy tunggu gag kunjung datang, mohon diperhatikan ! Terima kasih"
101390442,beli-harddisk-eksternal,Velarde A.,5.0,
101423283,beli-harddisk-eksternal,yogi t.,5.0,
101431744,beli-harddisk-eksternal,Adam R.,5.0,"Barang datang cepat, mulus.. semoga tidak ada masalah kedepannya"
101457364,beli-harddisk-eksternal,Meriyah,3.0,"Hanya bisa menyimpan sedikit file, padahal kapasitas 16 GB. Sebagian besar file lainnya tidak bisa terbaca padahal sudah saya coba beberapa kali."
101457364,beli-harddisk-eksternal,ibnu l.,1.0,Tidak bisa menyimpan data
101457364,beli-harddisk-eksternal,Edo R.,5.0,Ga kecewa deh barang keren kemasan rapih makasih bos
101457364,beli-harddisk-eksternal,Evan S.,3.0,
101457364,beli-harddisk-eksternal,Muhammad S.,5.0,Barang oke
101457364,beli-harddisk-eksternal,Lazada Guest,1.0,Karna tidak bisa nyimpan film dan data
101460895,beli-harddisk-eksternal,chotimah,5.0,
101479369,beli-harddisk-eksternal,jamal F.,5.0,Bagus produknya
101479369,beli-harddisk-eksternal,Yen Z.,5.0,"pesanan saya yg ini belum saya terima, kenapa dibuat sudah saya terima?!  Tolong dong ini dicek lagi."
101479369,beli-harddisk-eksternal,Lazada Customer,5.0,
101479369,beli-harddisk-eksternal,Mulyadi H.,5.0,barangnya bagus
101479369,beli-harddisk-eksternal,Dedeh D.,5.0,blom keterima
101479369,beli-harddisk-eksternal,Iqbal J.,5.0,
101479369,beli-harddisk-eksternal,Achiranto L.,5.0,Produk nya mantap 👍
101479369,beli-harddisk-eksternal,Lazada Customer,5.0,So far so good
101479369,beli-harddisk-eksternal,Ni P.,4.0,Barang ok. Kiriman tepat waktu
101479369,beli-harddisk-eksternal,venny,5.0,
101479369,beli-harddisk-eksternal,nola Y.,5.0,
101479369,beli-harddisk-eksternal,Iyus W.,5.0,
101479369,beli-harddisk-eksternal,Sri W.,5.0,
101479369,beli-harddisk-eksternal,timur D.,5.0,
101479369,beli-harddisk-eksternal,eru S.,5.0,
101479369,beli-harddisk-eksternal,Lazada Customer,5.0,
101479369,beli-harddisk-eksternal,Lazada Customer,5.0,
101479369,beli-harddisk-eksternal,Vika M.,5.0,
101479369,beli-harddisk-eksternal,azilla F.,5.0,
101479369,beli-harddisk-eksternal,Agus P.,4.0,
101479369,beli-harddisk-eksternal,Lazada Customer,5.0,
101479369,beli-harddisk-eksternal,Siti M.,5.0,
101479369,beli-harddisk-eksternal,Lazada Customer,3.0,
101479369,beli-harddisk-eksternal,Gunawan A.,5.0,
101479369,beli-harddisk-eksternal,Lazada Customer,4.0,
101479369,beli-harddisk-eksternal,annisa R.,5.0,
101479369,beli-harddisk-eksternal,Rifky P.,5.0,
101479369,beli-harddisk-eksternal,Miny B.,5.0,sesuai
101479371,beli-harddisk-eksternal,Helmi A.,5.0,Barang Bagus tapi sayang pengiriman dari pihak J&T barangnya kesasar ke kota Pamekasan.  padahal sudah tercantum kota Sampang.  Utk J&T lebih hati-hati lagi ya.  untung tidak hilang barangnya.  utk Seller TOP Fast Response.
101479371,beli-harddisk-eksternal,moch A.,5.0,barang nyampai dgn mulus tdk ada cacat
101479371,beli-harddisk-eksternal,fahmi A.,5.0,Thanks lazada barang nya sesuai expektasi...
101479371,beli-harddisk-eksternal,kang W.,5.0,"barang good, pengiriman cepat, kurir mantap ramah, makasih lazada"
101479371,beli-harddisk-eksternal,andriyanto,5.0,barang berfungsi normal...semoga awet...
101479371,beli-harddisk-eksternal,Mumtaz A.,5.0,barang sesuai deskripsi dan orderan..
101479371,beli-harddisk-eksternal,Mohamad Z.,5.0,"Falshdisk bagus,, berfungsi dengan baik,,"
101479371,beli-harddisk-eksternal,GIGIH H.,5.0,"barang sesuai pesanan, mantab"
101479371,beli-harddisk-eksternal,Mokhammad R.,5.0,thx lazada semoga fdnya awet
101479371,beli-harddisk-eksternal,Yunanto A.,5.0,"pengiriman cepat, smoga awet.."
101479371,beli-harddisk-eksternal,KURNIAWAN,5.0,"pengiriman cepat, brgnya mantap👍👍👍"
101479371,beli-harddisk-eksternal,Mhd A.,5.0,sampai dgn selamat dan aman
101479371,beli-harddisk-eksternal,Lazada Customer,5.0,saya belum terima barangnya
101479371,beli-harddisk-eksternal,Ahzan L.,4.0,
101479371,beli-harddisk-eksternal,Trio T.,5.0,"Brg ok, sampai cepat"
101479371,beli-harddisk-eksternal,Mimih G.,5.0,
101479371,beli-harddisk-eksternal,Ida M.,5.0,
101479371,beli-harddisk-eksternal,Cahaya G.,5.0,
101479371,beli-harddisk-eksternal,Aji P.,4.0,
101479371,beli-harddisk-eksternal,Haliza N.,5.0,
101479371,beli-harddisk-eksternal,Lazada Customer,5.0,
101479371,beli-harddisk-eksternal,ema H.,5.0,
101479371,beli-harddisk-eksternal,Lazada Customer,5.0,
101479371,beli-harddisk-eksternal,Ivan K.,5.0,
101479371,beli-harddisk-eksternal,Andi Y.,4.0,
101479371,beli-harddisk-eksternal,Baktiar S.,5.0,
101479371,beli-harddisk-eksternal,agus K.,5.0,
101479371,beli-harddisk-eksternal,Lazada Customer,5.0,
101479371,beli-harddisk-eksternal,Vreeza B.,5.0,
101479371,beli-harddisk-eksternal,Haliza N.,5.0,
101479371,beli-harddisk-eksternal,Angga B.,5.0,
101479371,beli-harddisk-eksternal,Christtine N.,5.0,
101479371,beli-harddisk-eksternal,Herlinda,5.0,
101479371,beli-harddisk-eksternal,Jong Y.,5.0,
101479371,beli-harddisk-eksternal,Ad P.,4.0,
101479371,beli-harddisk-eksternal,Tommy E.,5.0,
101479371,beli-harddisk-eksternal,Wira P.,5.0,
101479371,beli-harddisk-eksternal,samden,5.0,
101479371,beli-harddisk-eksternal,Lazada Customer,5.0,
101479371,beli-harddisk-eksternal,Eko S.,5.0,good
101479371,beli-harddisk-eksternal,Aris M.,5.0,
101479371,beli-harddisk-eksternal,Hendri A.,5.0,
101479371,beli-harddisk-eksternal,Ahmad K.,4.0,
101479371,beli-harddisk-eksternal,Adolf A.,5.0,Mantap
101479371,beli-harddisk-eksternal,Lazada Customer,5.0,
101479371,beli-harddisk-eksternal,Ahmad K.,4.0,
101479371,beli-harddisk-eksternal,RuudJR R.,5.0,sip
101479371,beli-harddisk-eksternal,Lazada Customer,3.0,
101479371,beli-harddisk-eksternal,Andibasthian,5.0,
101479372,beli-harddisk-eksternal,Deden R.,5.0,
101479374,beli-harddisk-eksternal,Hendrik,4.0,"Pengiriman on time. Cuman packing sederhana sekali, tanpa bubble wrap."
101479374,beli-harddisk-eksternal,fariadi,5.0,
101479374,beli-harddisk-eksternal,marolop R.,5.0,
101479374,beli-harddisk-eksternal,Lazada Customer,5.0,
101479375,beli-harddisk-eksternal,Muhammad R.,5.0,
101479376,beli-harddisk-eksternal,ebhyt,3.0,
101479376,beli-harddisk-eksternal,Livvy M.,5.0,
101479377,beli-harddisk-eksternal,adi S.,5.0,
101479377,beli-harddisk-eksternal,Lazada Customer,5.0,
101479379,beli-harddisk-eksternal,Agus,5.0,Kurir baik n bertanggungjawab Barang sesuai spesifikasi semoga awet ya...
101479379,beli-harddisk-eksternal,Lazada Customer,5.0,barang cepat sampai & sesuai pesanan
101479379,beli-harddisk-eksternal,Mamahnya D.,5.0,"barang ok,kemasan rapih..."
101479379,beli-harddisk-eksternal,randi O.,5.0,
101479379,beli-harddisk-eksternal,sofiyatun,5.0,
101479379,beli-harddisk-eksternal,Lazada Customer,5.0,
101479379,beli-harddisk-eksternal,Michael I.,5.0,
101479379,beli-harddisk-eksternal,trian P.,5.0,
101479379,beli-harddisk-eksternal,Jondri,5.0,barang oke
101479379,beli-harddisk-eksternal,andi P.,4.0,
101479379,beli-harddisk-eksternal,Iyan Y.,5.0,good
101479379,beli-harddisk-eksternal,yuli S.,5.0,
101479379,beli-harddisk-eksternal,LISA A.,5.0,
101479379,beli-harddisk-eksternal,Daryanto,5.0,
101479379,beli-harddisk-eksternal,Christtine N.,5.0,
101479380,beli-harddisk-eksternal,Lazada Customer,5.0,mantap sesuai pesanan nih mah pokok nya joss
101479380,beli-harddisk-eksternal,Christtine N.,5.0,
101523246,beli-harddisk-eksternal,Denny V.,5.0,bagus dan sangat sesuai dengan kebutuhan
101523246,beli-harddisk-eksternal,Lucky,5.0,
101528155,beli-harddisk-eksternal,Teguh M.,4.0,"Lumayan dengan harga segitu, packing rapih, pengiriman cepat, semoga tidak ada kendala"
101528155,beli-harddisk-eksternal,Lazada Guest,5.0,"Mudah mudahan bisa beli laptop mahals, kalo bisa beli asus rog aja wkwk"
101528155,beli-harddisk-eksternal,Anonymous,5.0,Pengen beli budget ga cukup
101528155,beli-harddisk-eksternal,Lazada Guest,4.0,"Yah lumayan lah,tapi saya ketemu ram 16gb ddr4 pake rx460 i7 6700hq malah 9 jutaan"
101528155,beli-harddisk-eksternal,Lazada Guest,5.0,"Tunggu gua jual lepi lama gua, ama ngutang tetangga sebelah, nanti gua beli"
101528155,beli-harddisk-eksternal,Lazada Guest,4.0,Apa produk aslinya sesuai dgn yg di gambar ini?
101528155,beli-harddisk-eksternal,Lazada Guest,5.0,Dikantong cuma ada 15rb
101528155,beli-harddisk-eksternal,Jual A.,5.0,
101528155,beli-harddisk-eksternal,.,2.0,.
101533221,beli-harddisk-eksternal,Haji A.,4.0,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih."
101535545,beli-harddisk-eksternal,devy s.,3.0,
